Price,Returns,Range,Log_Range,pct_Range,fg,pct_fg,RSI,pct_RSI
Ticker,,,,,,,,
Date,,,,,,,,
2020-11-23,-0.00032018509970887474,0.03947763597271292,0.03871831386873212,-0.3144305476274082,90.0,-0.04255319148936165,78.88895804711153,-0.0013666329468584593
2020-11-24,0.03968026776556164,0.06727554527793522,0.06510918197776078,0.7041432097007103,88.0,-0.022222222222222254,82.20026220487613,0.04197424125930427
2020-11-25,-0.019839332374638075,0.04358279829804812,0.04265979110324043,-0.35217472979230924,94.0,0.06818181818181812,75.74015434447158,-0.07858986926712419
2020-11-26,-0.08820525362378571,0.1538281812719713,0.14308526728840437,2.529561828958114,93.0,-0.010638297872340385,55.830550080616796,-0.26286722592753764
2020-11-27,-0.0024647942560283285,0.055583689425398264,0.05409387405493813,-0.6386638068149217,86.0,-0.07526881720430112,55.41177580559421,-0.007500808686604299
2020-11-28,0.034978293300267825,0.055780645843838794,0.05428044196813225,0.003543421109260425,87.0,0.011627906976744207,60.06492967073835,0.08397409751799323
2020-11-29,0.025635704702410122,0.04126128386828953,0.040432751288494446,-0.2602939022290468,89.0,0.02298850574712641,63.19010946096237,0.05203002496391007
2020-11-30,0.07666315234015364,0.08641839347411251,0.08288640834365638,1.0944184323001034,88.0,-0.011235955056179803,70.90842112561215,0.12214429964578555
2020-12-01,-0.04283053060242915,0.08318192516989975,0.07990293652437344,-0.037451151011992256,95.0,0.07954545454545459,62.846083570288094,-0.11370070616918504
2020-12-02,0.020950814137308933,0.05235590000119217,0.051031365088199,-0.3705856182787929,92.0,-0.03157894736842104,64.9240040964747,0.033063643876274806
2020-12-03,0.012643316046180679,0.03383776391377413,0.033277862338563405,-0.3536972163022003,92.0,0.0,66.17428032676068,0.01925753421535914
2020-12-04,-0.039099467524232566,0.04354722774965292,0.042625705494816694,0.2869416507728044,92.0,0.0,59.23450872044738,-0.10487113077838606
2020-12-05,0.024012613075875922,0.0306750902667412,0.030214014986223506,-0.29559028549215305,93.0,0.010869565217391353,61.85992095353101,0.04432234333999552
2020-12-06,0.009916644389898553,0.026066685256149302,0.025732740012833676,-0.15023281009179168,95.0,0.021505376344086002,62.93957401658677,0.01745319176639093
2020-12-07,-0.007965956561317785,0.025391259132474753,0.02507425598207154,-0.025911469641703322,94.0,-0.010526315789473717,61.433694930079355,-0.023925790888107423
2020-12-08,-0.04641845955624486,0.05547543716135572,0.05399131675299041,1.1848241897702545,95.0,0.010638297872340496,53.601096436669174,-0.12749678335846215
2020-12-09,0.012625041029578565,0.038512686485897785,0.03778958042301244,-0.30577047326585494,86.0,-0.09473684210526312,55.24433182147245,0.030656749470503675
2020-12-10,-0.01569464022080565,0.03320333212348858,0.03266400728611773,-0.13785988064876575,94.0,0.09302325581395343,52.74726439754625,-0.0452004276564647
2020-12-11,-0.011347356530151446,0.036829575130850056,0.03616757160529923,0.10921322576526027,89.0,-0.05319148936170215,50.97726597052426,-0.03355621276739296
2020-12-12,0.04041245632345914,0.048404509602337775,0.04726949387176795,0.3142836818063657,90.0,0.011235955056179803,56.63976830077121,0.11107897260557453
2020-12-13,0.01785353982728499,0.03454636780859999,0.03396303866696421,-0.2862985682034156,91.0,0.011111111111111072,58.961563754054126,0.040992319053171355
2020-12-14,0.005431863337978572,0.01537869354863064,0.01526164000258451,-0.5548390605393179,95.0,0.04395604395604402,59.677282615903835,0.012138736089754687
2020-12-15,0.008816158477203611,0.023331745638368595,0.023063721436341642,0.5171474458860075,91.0,-0.04210526315789476,60.8783807945767,0.020126556137004314
2020-12-16,0.0930515975767781,0.11195752786886981,0.10612200073644025,3.798506275705229,92.0,0.01098901098901095,71.15768167091944,0.16884977461914463
2020-12-17,0.06778242711074886,0.11339868806126185,0.1074172184490459,0.012872383124429065,92.0,0.0,76.42339407880917,0.07400061784252454
2020-12-18,0.014487680725324005,0.037446253735382795,0.0367621681523153,-0.6697823019332194,95.0,0.032608695652173836,77.41229089627238,0.012939713413453457
2020-12-19,0.031140804146840156,0.05517202905001506,0.05370381434599186,0.4733657855307234,93.0,-0.021052631578947323,79.45331847776494,0.026365678600409836
2020-12-20,-0.016581622945616773,0.04587707275321162,0.04485583746812567,-0.16847225771554075,92.0,-0.010752688172043001,75.51215576345648,-0.049603500392641275
