,features,silhouette,log_likelihood,train_return_diff,test_return_diff,n_features,combined_score
1384,"iv_skew, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.21206063606433595,-8582.96408974603,0.0024643635851250584,0.006601910064203319,6,0.4584969945768418
1385,"iv_skew, vol_of_vol, trend_strength, iv_percentile_rank, fg, pct_fg",0.30854934874295276,-9051.614931872804,0.0026809782927446606,0.00435627972710695,6,0.5766471780174188
1386,"iv_skew, vol_of_vol, trend_strength, relative_pcr, rsi20, fg",0.08594364012978763,-8206.451393070933,0.0035191819349860093,0.014185639562479674,6,0.43786183362838854
1387,"iv_skew, vol_of_vol, trend_strength, relative_pcr, rsi20, pct_fg",0.1016218064335535,-4606.953676191752,0.0026479204237735816,0.00810354662648733,6,0.36641384881091166
1388,"iv_skew, vol_of_vol, trend_strength, relative_pcr, fg, pct_fg",0.4274504888542224,-5013.784635499749,0.0032816000193166663,0.00010709273966011401,6,0.7556104907858889
1389,"iv_skew, vol_of_vol, trend_strength, rsi20, fg, pct_fg",0.2309569403776569,-8039.995010350517,0.0068971640828235144,0.00010709273966011401,6,0.9206733486600084
1390,"iv_skew, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg",0.1237452385538996,-11323.36596939638,0.005990094096893267,0.00010709273966011401,6,0.7227546482432263
1391,"iv_skew, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.26050796455956715,-7934.2789755831145,0.0030086284444777404,0.007691933671348078,6,0.5613708090073413
1392,"iv_skew, vol_of_vol, iv_percentile_rank, relative_pcr, fg, pct_fg",0.29561802895031886,-8135.5769322785445,0.002560675252156443,0.00010709273966011401,6,0.5516855541659631
1393,"iv_skew, vol_of_vol, iv_percentile_rank, rsi20, fg, pct_fg",0.14963201652709296,-11155.508759766291,0.0033205491590187416,0.00010709273966011401,6,0.48168693242896715
1394,"iv_skew, vol_of_vol, relative_pcr, rsi20, fg, pct_fg",0.2094592543085311,-7231.868653160771,0.0052868899724327805,0.00010709273966011401,6,0.7381482515518091
1395,"iv_skew, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.12954048854742625,-9104.922187013093,0.007463156433483647,0.019672034703914543,6,0.8758561318957909
1396,"iv_skew, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.21310632805771076,-5936.509918673769,0.007093246462801472,0.0082892139462324,6,0.9224309743378579
1397,"iv_skew, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.35532318182980477,-5931.243002342991,0.0028480433629753748,0.00435627972710695,6,0.6401275181273423
1398,"iv_skew, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.12206070468417926,-9366.032490358695,0.005924231680461108,0.00010709273966011401,6,0.7144838727302901
1399,"iv_skew, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.2852578426603875,-4988.757164446575,0.003488689678917492,0.003610407958496182,6,0.6341268105521367
1400,"iv_skew, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.1790441965271732,-8268.312462564674,0.0037330660105448802,0.00010709273966011401,6,0.5523507975816613
1401,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr",0.1676657170654718,-5556.984651616793,0.004527141547530857,0.005481135845852631,6,0.6203798718185575
1402,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20",0.1404512674551728,-9330.9696567971,0.0016853838784578877,0.007995595052254282,6,0.30898965530096156
1403,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, fg",0.1311302006476886,-9775.892688434471,0.001980746200362909,0.007691425525352001,6,0.3292048206839795
1404,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, pct_fg",0.2538626676600242,-6251.583171437125,0.0038226537776740246,0.005318787805792198,6,0.6361280454274266
1405,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20",0.06779256273576366,-5184.075075718955,0.00043634296206293414,0.004917141148018568,6,0.11142685894205707
1406,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, fg",0.22532635248339658,-5546.686819914158,0.007105699197475102,0.019672034703914543,6,0.9358962722309069
1407,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, pct_fg",0.11360250248994958,-2035.5694140327214,0.0030917002517587165,0.010117273238567875,6,0.42277252766582124
1408,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, rsi20, fg",0.06949211392807245,-8975.941106413133,0.0018886956503684344,0.007613945058095702,6,0.2583616789649159
1409,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, rsi20, pct_fg",0.07963329950935283,-5332.115219058258,0.004571120574068317,0.004470773766290445,6,0.5367453569161845
1410,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, fg, pct_fg",0.21811177429642886,-5486.851513611688,0.0045611415590846695,0.013046239761635733,6,0.6742259302048959
1411,"normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20",0.11211748733445018,-8402.830340818367,0.00045081314575086054,0.006023320631107931,6,0.15719880190953622
1412,"normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, fg",0.11158780228697118,-8761.769190485775,0.0012033462394013229,0.006275759591219841,6,0.23192242622710346
1413,"normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, pct_fg",0.10344470967628931,-4954.0123060127025,0.0003337966947779183,0.00816626338029888,6,0.13682437915408113
1414,"normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, fg",0.10919971623951595,-12194.207727746134,0.007391453565494239,0.006847648926511785,6,0.8483450727889399
1415,"normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, pct_fg",0.10726665539004655,-8476.422361336467,0.003086385099334575,0.009098899693873452,6,0.415905165323504
1416,"normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, fg, pct_fg",0.1936237801134423,-8767.418557241679,0.0028232569459923414,0.011634096896779687,6,0.47594947471267646
1417,"normalized_vrp, pcr_zscore, vol_of_vol, relative_pcr, rsi20, fg",0.1175752834580094,-8054.242830063811,0.005476989763697751,0.007840654920060176,6,0.6652742598277844
1418,"normalized_vrp, pcr_zscore, vol_of_vol, relative_pcr, rsi20, pct_fg",0.07992283967856646,-4311.892670825545,0.004103357619828283,0.009506520263358464,6,0.49025860166139473
1419,"normalized_vrp, pcr_zscore, vol_of_vol, relative_pcr, fg, pct_fg",0.24077773190295898,-4530.589710384275,0.004501145131142444,0.00010709273966011401,6,0.6908922450172034
1420,"normalized_vrp, pcr_zscore, vol_of_vol, rsi20, fg, pct_fg",0.2631960038837803,-7826.898764758454,0.009060654943425077,0.008123806520376867,6,1.1692614982262879
1421,"normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.15798788793096963,-6112.823458122966,0.0013856000102207753,0.004868153704216702,6,0.2965478889530472
1422,"normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, fg",0.1438563641847344,-6534.65062705034,0.0019633016934003035,0.007691425525352001,6,0.3401865335247648
1423,"normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.14930151519327411,-2973.150521957675,0.002611848449553387,0.01300860900396668,6,0.41048636014861284
1424,"normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, fg",0.08721743830951102,-9936.697352928575,0.005926646931103317,0.007840654920060176,6,0.6798821314198427
1425,"normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.18120392761905985,-6160.865963764526,0.002770109223310292,0.010382060837011686,6,0.45821484995008904
1426,"normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, fg, pct_fg",0.2834407829365493,-6502.139186403704,0.00335782012787644,0.007051137091174953,6,0.6192227957241934
1427,"normalized_vrp, pcr_zscore, trend_strength, relative_pcr, rsi20, fg",0.0367373058903772,-5670.716229345459,0.002004681826114251,0.010896625097911873,6,0.23720548850180234
1428,"normalized_vrp, pcr_zscore, trend_strength, relative_pcr, rsi20, pct_fg",0.11362438534088432,-1962.597923924736,0.011474724254995709,0.0055695814051518805,6,1.2610968108404552
1429,"normalized_vrp, pcr_zscore, trend_strength, relative_pcr, fg, pct_fg",0.36202554533573333,-2389.7366892806695,0.009384270578693591,0.004301692898206909,6,1.3004526032050925
1430,"normalized_vrp, pcr_zscore, trend_strength, rsi20, fg, pct_fg",0.2516887958807687,-5562.810160175437,0.0040231845950343325,0.00010709273966011401,6,0.654007255384202
1431,"normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, fg",0.09107763084867075,-9014.764104018157,0.006139277729624798,0.007840654920060176,6,0.7050054038111505
1432,"normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.10856486467301019,-5312.014950000823,0.0036788739303079366,0.010505985556193859,6,0.47645225770380384
1433,"normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, fg, pct_fg",0.2898641075009823,-5510.991538517818,0.003375059004065893,0.0029767653660215886,6,0.6273700079075717
1434,"normalized_vrp, pcr_zscore, iv_percentile_rank, rsi20, fg, pct_fg",0.0473104542815901,-8870.635022879856,0.012333448005532023,0.006771684898978695,6,1.2806552548347925
1435,"normalized_vrp, pcr_zscore, relative_pcr, rsi20, fg, pct_fg",0.19744137184548727,-4726.754183529955,0.004774248657160402,0.00010709273966011401,6,0.6748662375615274
1436,"normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.1395248432456157,-7915.936091031986,0.0028764905146367176,0.004989241977283528,6,0.42717389470928746
1437,"normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg",0.08944046619572485,-8379.362488257215,0.001463899525647729,0.006275759591219841,6,0.23583041876049773
1438,"normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.06458088770083655,-4634.811040792699,0.001123310577527675,0.0046916513266330034,6,0.17691194545360406
1439,"normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg",0.10021662787561023,-11583.428821160858,0.006991039356251347,0.008482386063180851,6,0.799320563500745
1440,"normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.14583539210606705,-7757.784719208182,0.000747112406081975,0.003195655227850747,6,0.22054663271426456
1441,"normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, fg, pct_fg",0.15368953111445144,-8249.17579836987,0.0038353450766785008,0.007431001204464438,6,0.5372240387823015
1442,"normalized_vrp, vol_of_vol, trend_strength, relative_pcr, rsi20, fg",0.0835298721129035,-7596.543939796142,0.004501463057341663,0.008139848612105937,6,0.5336761778470699
1443,"normalized_vrp, vol_of_vol, trend_strength, relative_pcr, rsi20, pct_fg",0.1084408885209264,-3784.959660311079,0.002513351881599065,0.006552357509644451,6,0.3597760766808329
1444,"normalized_vrp, vol_of_vol, trend_strength, relative_pcr, fg, pct_fg",0.19888337806231424,-4235.812344140979,0.0048901971471881685,0.00010709273966011401,6,0.687903092781131
1445,"normalized_vrp, vol_of_vol, trend_strength, rsi20, fg, pct_fg",0.19028545385574486,-7222.382380382461,0.009891024568913746,0.006771684898978695,6,1.1793879107471195
1446,"normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg",0.10948473686421967,-10760.442350623398,0.007882146119104115,0.0022843539074456267,6,0.8976993487746312
1447,"normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.08450854848325574,-7036.237356493564,0.0030898588904425183,0.005070720662610146,6,0.39349443752750757
1448,"normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, fg, pct_fg",0.22464230330822765,-7195.854180172761,0.0030099424828620744,0.019625184310153043,6,0.525636551594435
1449,"normalized_vrp, vol_of_vol, iv_percentile_rank, rsi20, fg, pct_fg",0.03716250636622303,-10468.81055275196,0.008420773228711714,0.006771684898978695,6,0.8792398292373944
1450,"normalized_vrp, vol_of_vol, relative_pcr, rsi20, fg, pct_fg",0.22767532654373404,-6405.259791821718,0.01006105772984232,0.006771684898978695,6,1.233781099527966
1451,"normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.08689572744981781,-8555.15642409146,0.0062572574214268435,0.007840654920060176,6,0.7126214695925022
1452,"normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.12505301839246388,-4765.800424543574,0.004099453399516189,0.0029767653660215886,6,0.5349983583440827
1453,"normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.2805239438947884,-5128.234831455682,0.0033481421622512386,0.0029767653660215886,6,0.6153381601199123
1454,"normalized_vrp, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.05105065175505252,-8287.222646343322,0.011787552377963764,0.006771684898978695,6,1.2298058895514288
1455,"normalized_vrp, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.23232334018198975,-4188.453077978389,0.011807572846931607,0.006771684898978695,6,1.4130806248751504
1456,"normalized_vrp, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.048324535764054294,-7451.059031903974,0.012309141164818847,0.006771684898978695,6,1.279238652245939
1457,"pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.11596924174650824,-8762.6040186622,0.0029698212244585395,0.0048392766940330905,6,0.4129513641923622
1458,"pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg",0.10136540493669766,-9288.416244337417,0.0024837960329526843,0.002409745525248771,6,0.3497450082319661
1459,"pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.11187308961121302,-5562.954791750978,0.0038208418869922806,0.005238507542399176,6,0.49395727831044106
1460,"pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg",0.12095803893644727,-12390.997760201977,0.007693386309506781,0.019672034703914543,6,0.8902966698871254
1461,"pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.27382784020437645,-9057.94076350352,0.0038920495544663564,0.008920980439977147,6,0.663032795651012
1462,"pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, fg, pct_fg",0.2927112918328046,-9266.846231213567,0.002360701093509158,0.010017549418324853,6,0.5287814011837204
1463,"pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, fg",0.07741347573850668,-8314.86797407684,0.002888435086425275,0.0037837513552147315,6,0.36625698438103416
1464,"pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, pct_fg",0.29548324693942646,-5243.021595506757,0.007803622271051061,0.007822028626861315,6,1.0758454740445325
1465,"pcr_zscore, vol_of_vol, trend_strength, relative_pcr, fg, pct_fg",0.2872823958895872,-4956.215124644489,0.0043710439256397764,0.00010709273966011401,6,0.7243867884535649
1466,"pcr_zscore, vol_of_vol, trend_strength, rsi20, fg, pct_fg",0.19185855403026061,-8242.841462151733,0.0037364924634674017,0.0043306939957879435,6,0.5655078003770008
1467,"pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg",0.1229400638004527,-11473.159221317788,0.007777475848494282,0.019672034703914543,6,0.9006876486498809
1468,"pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.17778089844477063,-7936.207501869273,0.0025233922014999857,0.006401384016120838,6,0.4301201185947692
1469,"pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, fg, pct_fg",0.23853332519427112,-8251.50354204974,0.0026830338821915082,0.003628750095864324,6,0.506836713413422
1470,"pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, fg, pct_fg",0.18760654994683973,-11478.217832375769,0.0036467574508947083,0.00010709273966011401,6,0.5522822950363105
1471,"pcr_zscore, vol_of_vol, relative_pcr, rsi20, fg, pct_fg",0.22195181484608195,-7288.472519536932,0.004611239089335651,0.00010709273966011401,6,0.6830757237796471
1472,"pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.13167705099829316,-9203.91282019,0.006321268814233229,0.019672034703914543,6,0.7638039324216161
1473,"pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.16903056041114145,-5631.5449231026305,0.0016791676414173633,0.00507612322195363,6,0.3369473245528778
1474,"pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.3203886183688908,-6026.485570670316,0.0033037074009511667,0.00435627972710695,6,0.6507593584640075
1475,"pcr_zscore, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.1879321322139308,-9295.646429328552,0.004190949894564925,0.00010709273966011401,6,0.6070271216704233
1476,"pcr_zscore, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.2527215213639172,-4997.752506500822,0.0037173296542070775,0.0031931126984587523,6,0.6244544867846249
1477,"pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.21111080479422947,-8361.988269843176,0.004688276377295289,0.00010709273966011401,6,0.6799384425237583
1478,"vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.12344047688273894,-11010.480690211281,0.007191503397847021,0.019672034703914543,6,0.8425908166674411
1479,"vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.2038029392454774,-7485.426820157121,0.002923777872392604,0.010461143595165508,6,0.49618072648473777
1480,"vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.2407519486792519,-7885.402469054735,0.0026413812867681873,0.011490524694419805,6,0.5048900773560706
1481,"vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.156735714613172,-10828.02353135128,0.004035257705137221,0.00010709273966011401,6,0.5602614851268941
1482,"vol_of_vol, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.26325604398351976,-6932.291341938212,0.005568256429806818,0.00548374458399739,6,0.8200816869642016
